ticker,avg_sentiment_score,sentiment_std,mention_count,min_sentiment_score,max_sentiment_score,avg_confidence,avg_positive_score,avg_negative_score,avg_neutral_score,dominant_sentiment,date,returns
APPLE,0.0,,1,0.0,0.0,0.7853,0.2046,0.0102,0.7853,neutral,2018-07-12,1.6765853613265769
APPLE,-0.3586,0.5071,2,-0.7171,0.0,0.8271,0.0369,0.369,0.594,negative,2018-07-18,-0.5484294812954205
APPLE,0.0,,1,0.0,0.0,0.8314,0.146,0.0226,0.8314,neutral,2018-07-20,-0.22930503737387253
APPLE,-0.6424,,1,-0.6424,-0.6424,0.6424,0.0357,0.6424,0.3219,negative,2018-07-24,0.7254524187841893
APPLE,-0.9644,,1,-0.9644,-0.9644,0.9644,0.009,0.9644,0.0266,negative,2018-07-25,0.9429652654746823
APPLE,0.1855,0.6683,5,-0.7449,0.8883,0.8264,0.3816,0.1792,0.4392,neutral,2018-07-31,0.200093122320677
APPLE,-0.0519,0.7753,6,-0.9591,0.9211,0.8592,0.3143,0.3268,0.3589,negative,2018-08-01,5.890997882333782
APPLE,0.1265,0.4626,14,-0.846,0.9332,0.7885,0.3185,0.1132,0.5684,neutral,2018-08-02,2.9230650403103686
APPLE,0.3626,0.5127,2,0.0,0.7251,0.6189,0.5918,0.0415,0.3666,neutral,2018-08-03,0.28933347584501057
APPLE,0.0,,1,0.0,0.0,0.824,0.0335,0.1424,0.824,neutral,2018-08-07,-0.9374899612287213
APPLE,-0.9435,,1,-0.9435,-0.9435,0.9435,0.0237,0.9435,0.0328,negative,2018-08-09,0.7865040749205798
APPLE,0.0,,1,0.0,0.0,0.912,0.0352,0.0528,0.912,neutral,2018-08-10,-0.29787392572466764
APPLE,0.8848,,1,0.8848,0.8848,0.8848,0.8848,0.0167,0.0985,positive,2018-08-14,0.42132745724026144
APPLE,0.0,,1,0.0,0.0,0.6504,0.3342,0.0154,0.6504,neutral,2018-08-22,0.004653499805939987
APPLE,0.0,0.0,2,0.0,0.0,0.8948,0.0887,0.0165,0.8948,neutral,2018-08-30,0.9193991953137637
APPLE,0.0,,1,0.0,0.0,0.9046,0.0818,0.0136,0.9046,neutral,2018-08-31,1.1553960005973973
APPLE,-0.1376,1.1718,2,-0.9662,0.691,0.8286,0.3505,0.4918,0.1577,negative,2018-09-04,0.3206833744120674
APPLE,0.0,,1,0.0,0.0,0.9224,0.0624,0.0152,0.9224,neutral,2018-09-06,-1.6617257397296248
APPLE,-0.911,0.0038,2,-0.9137,-0.9084,0.911,0.0454,0.911,0.0436,negative,2018-09-07,-0.8068347963100186
APPLE,-0.9446,0.0233,2,-0.9611,-0.9281,0.9446,0.028,0.9446,0.0274,negative,2018-09-10,-1.3420485600225462
APPLE,0.9074,,1,0.9074,0.9074,0.9074,0.9074,0.048,0.0446,positive,2018-09-11,2.5282693668789324
APPLE,-0.1345,0.739,3,-0.9315,0.5279,0.7984,0.2039,0.4193,0.3768,negative,2018-09-12,-1.2419027862155874
APPLE,0.0917,0.5971,4,-0.5363,0.9031,0.7937,0.3049,0.1524,0.5427,neutral,2018-09-13,2.4155209184945514
APPLE,-0.6893,,1,-0.6893,-0.6893,0.6893,0.1904,0.6893,0.1203,negative,2018-09-14,-1.1351158419309337
APPLE,-0.7054,0.224,2,-0.8638,-0.547,0.7054,0.0564,0.7054,0.2382,negative,2018-09-17,-2.6626167195226924
APPLE,0.1629,0.3258,4,0.0,0.6517,0.6551,0.3166,0.1148,0.5686,neutral,2018-09-18,0.1652241916393793
APPLE,0.0,,1,0.0,0.0,0.9226,0.0572,0.0201,0.9226,neutral,2018-09-19,0.0595716078222841
APPLE,-0.7768,,1,-0.7768,-0.7768,0.7768,0.0312,0.7768,0.192,negative,2018-09-25,0.6340934011324073
APPLE,0.0,0.0,3,0.0,0.0,0.7976,0.18,0.0224,0.7976,neutral,2018-09-26,-0.7966281817971876
